train_loss,epoch,step
0.40824779868125916,139,1959
0.4173316955566406,140,1973
0.3970590829849243,141,1987
0.39751386642456055,142,2001
0.4167133569717407,143,2015
0.38735803961753845,144,2029
0.40388455986976624,145,2043
0.3891793489456177,146,2057
0.3787803649902344,147,2071
0.37556740641593933,148,2085
0.37430816888809204,149,2099
0.3797230124473572,150,2113
0.3918358385562897,151,2127
0.3734717071056366,152,2141
0.35966306924819946,153,2155
0.36216309666633606,154,2169
0.35355934500694275,155,2183
0.3527539372444153,156,2197
0.35959184169769287,157,2211
0.3355591297149658,158,2225
0.33533304929733276,159,2239
0.347735732793808,160,2253
0.33526337146759033,161,2267
0.3285277187824249,162,2281
0.3290559947490692,163,2295
0.33586812019348145,164,2309
0.338511198759079,165,2323
0.36724504828453064,166,2337
0.34037354588508606,167,2351
0.3405744135379791,168,2365
0.34140005707740784,169,2379
0.31735897064208984,170,2393
0.35887062549591064,171,2407
0.3104192018508911,172,2421
0.31061848998069763,173,2435
0.3362993597984314,174,2449
0.31929102540016174,175,2463
0.3262340724468231,176,2477
0.32603487372398376,177,2491
0.30071425437927246,178,2505
0.30677810311317444,179,2519
0.301929235458374,180,2533
0.2918006181716919,181,2547
0.3400040566921234,182,2561
0.31841132044792175,183,2575
0.29472219944000244,184,2589
0.3065035939216614,185,2603
0.28954365849494934,186,2617
0.2943045496940613,187,2631
0.31766337156295776,188,2645
0.3091260492801666,189,2659
0.3068351745605469,190,2673
0.28054776787757874,191,2687
0.3120253086090088,192,2701
0.31234243512153625,193,2715
0.30470171570777893,194,2729
0.30162182450294495,195,2743
0.28494420647621155,196,2757
0.2929269075393677,197,2771
0.2852010726928711,198,2785
0.29073768854141235,199,2799
0.2921103239059448,200,2813
0.2875678241252899,201,2827
0.27652084827423096,202,2841
0.27026599645614624,203,2855
0.28523391485214233,204,2869
0.2937385141849518,205,2883
0.2752564251422882,206,2897
0.30702993273735046,207,2911
0.27320757508277893,208,2925
0.3002454936504364,209,2939
0.2869887948036194,210,2953
0.2591323256492615,211,2967
0.27800703048706055,212,2981
0.29760098457336426,213,2995
0.28848734498023987,214,3009
0.2715965807437897,215,3023
0.2631785571575165,216,3037
0.252419114112854,217,3051
0.2751759886741638,218,3065
0.256836473941803,219,3079
0.26879432797431946,220,3093
0.25797969102859497,221,3107
0.284745454788208,222,3121
0.25456997752189636,223,3135
0.2877441942691803,224,3149
0.25053343176841736,225,3163
0.25196024775505066,226,3177
0.2655796706676483,227,3191
0.25343382358551025,228,3205
0.26793912053108215,229,3219
0.24757297337055206,230,3233
0.2551887035369873,231,3247
0.23470501601696014,232,3261
0.24056687951087952,233,3275
0.24975764751434326,234,3289
0.27108702063560486,235,3303
0.25919613242149353,236,3317
0.2621140778064728,237,3331
0.25190189480781555,238,3345
0.2630014717578888,239,3359
0.25537076592445374,240,3373
0.25030094385147095,241,3387
0.25065264105796814,242,3401
0.2412126213312149,243,3415
0.2562570571899414,244,3429
0.25177958607673645,245,3443
0.24620389938354492,246,3457
0.2754884362220764,247,3471
0.24225690960884094,248,3485
0.26695409417152405,249,3499
0.263444185256958,250,3513
0.2554236650466919,251,3527
0.24955902993679047,252,3541
